timestamp_utc,HY_Res_Level,HY_Head,HY_Flow,HY_Pressure,HY_Speed_Pct,HY_Freq_Hz,HY_Power_MW,HY_Gate_Pos,HY_Gate_Cmd,HY_Breaker_Sts,HY_Breaker_Cmd,HY_Spill_Sts,HY_Spill_Cmd,HY_State_Idle,HY_State_Startup,HY_State_Running,HY_State_Shutdown,HY_State_Tripped,HY_Permissives_Ready,HY_Trip_Overspeed,HY_Trip_Overpressure,HY_Trip_LowHead,HY_Trip_Manual,HY_Alarm_GateMismatch,HY_Alarm_BreakerMismatch,HY_Alarm_LowLevel,HY_Power_Setpoint_MW
2025-06-15T10:15:25Z,25.05,99.72,0.00,983.66,98.24,59.11,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:25.5Z,24.96,100.43,0.19,978.27,95.76,57.55,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:26Z,25.06,99.87,0.00,982.91,93.58,56.10,0.04,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:26.5Z,25.08,100.10,0.03,979.46,91.15,54.73,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:27Z,25.00,100.16,0.05,981.55,88.85,53.28,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:27.5Z,25.02,99.75,0.12,981.68,86.55,51.98,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:28Z,24.91,99.83,0.00,985.75,84.37,50.76,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:28.5Z,25.07,99.90,0.24,985.95,82.50,49.43,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:29Z,25.08,99.87,0.00,985.91,80.47,48.15,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:29.5Z,24.93,100.48,0.00,979.52,78.31,46.91,0.04,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:30Z,24.93,99.53,0.00,979.49,76.58,45.80,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:30.5Z,25.02,100.38,0.00,976.56,74.61,44.61,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:31Z,25.08,99.81,0.00,983.73,72.53,43.51,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:31.5Z,24.99,99.51,0.00,983.03,70.90,42.39,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:32Z,25.09,99.75,0.00,977.00,69.09,41.49,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:32.5Z,25.09,99.63,0.15,983.38,67.40,40.36,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:33Z,24.97,100.29,0.21,981.61,65.71,39.43,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:33.5Z,24.97,99.58,0.28,977.00,63.85,38.30,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:34Z,25.00,100.20,0.00,977.87,62.34,37.33,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:34.5Z,25.02,100.34,0.00,983.30,60.64,36.46,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:35Z,24.98,99.60,0.16,979.47,59.16,35.52,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:35.5Z,25.07,100.50,0.00,977.69,57.83,34.73,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:36Z,24.98,99.83,0.00,979.29,56.49,33.77,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:36.5Z,24.91,99.73,0.00,981.32,54.79,32.94,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:37Z,25.04,100.14,0.00,977.00,53.57,32.19,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:37.5Z,24.94,99.91,0.03,981.43,52.42,31.42,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:38Z,25.08,99.65,0.00,978.45,50.84,30.48,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:38.5Z,24.98,99.56,0.00,980.09,49.50,29.78,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:39Z,24.97,99.82,0.01,978.48,48.61,29.02,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:39.5Z,25.09,99.65,0.06,985.67,47.39,28.41,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:40Z,24.94,100.17,0.00,980.11,46.23,27.70,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:40.5Z,25.03,100.07,0.00,978.57,44.89,26.94,0.07,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:41Z,25.00,99.89,0.00,982.47,43.65,26.25,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:41.5Z,24.97,99.87,0.21,979.70,42.64,25.60,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:42Z,24.95,99.89,0.00,979.70,41.53,25.02,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:42.5Z,25.04,99.51,0.00,984.50,40.43,24.43,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:43Z,25.05,99.77,0.09,980.38,39.48,23.68,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:43.5Z,25.02,100.42,0.00,979.11,38.68,23.21,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:44Z,24.97,99.62,0.21,982.94,37.74,22.53,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:44.5Z,24.91,100.27,0.02,981.94,36.69,22.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:45Z,24.93,100.06,0.26,977.91,35.79,21.49,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:45.5Z,25.03,99.77,0.00,976.00,34.84,20.87,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:46Z,25.04,100.06,0.00,983.20,34.17,20.36,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:46.5Z,25.06,100.21,0.00,982.94,33.30,19.91,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:47Z,25.00,100.15,0.11,984.88,32.13,19.41,0.04,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:47.5Z,25.10,99.59,0.00,978.86,31.31,18.95,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:48Z,25.07,99.74,0.00,984.77,30.58,18.35,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:48.5Z,25.06,99.56,0.00,983.05,29.84,17.89,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:49Z,25.02,99.56,0.24,982.54,29.16,17.52,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:49.5Z,24.98,99.72,0.11,982.28,28.55,16.98,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:50Z,24.98,100.21,0.28,980.40,27.78,16.56,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:50.5Z,24.92,100.36,0.19,982.12,27.00,16.28,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:51Z,25.09,99.54,0.03,976.09,26.40,15.90,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:51.5Z,24.96,100.18,0.08,980.30,25.60,15.51,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:52Z,25.02,99.90,0.17,977.25,25.16,15.13,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:52.5Z,24.94,100.06,0.25,978.16,24.41,14.60,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:53Z,25.00,99.73,0.03,981.85,23.96,14.25,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:53.5Z,25.00,99.93,0.00,982.44,23.06,14.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:54Z,24.90,100.04,0.00,982.23,22.76,13.61,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:54.5Z,24.93,100.45,0.14,983.54,22.24,13.34,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:55Z,24.94,100.43,0.02,978.00,21.46,12.93,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:55.5Z,24.92,99.51,0.14,976.13,20.99,12.63,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:56Z,25.03,100.44,0.29,982.63,20.34,12.34,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:56.5Z,24.97,100.32,0.00,984.12,19.81,11.90,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:57Z,25.04,100.47,0.05,983.52,19.40,11.65,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:57.5Z,25.01,100.44,0.13,985.26,18.99,11.31,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:58Z,25.04,100.29,0.16,982.87,18.35,11.17,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:58.5Z,24.93,100.30,0.11,983.88,18.08,10.75,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:59Z,25.09,100.01,0.04,983.22,17.48,10.65,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:59.5Z,24.93,100.16,0.21,977.59,17.09,10.24,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
