timestamp_utc,HY_Res_Level,HY_Head,HY_Flow,HY_Pressure,HY_Speed_Pct,HY_Freq_Hz,HY_Power_MW,HY_Gate_Pos,HY_Gate_Cmd,HY_Breaker_Sts,HY_Breaker_Cmd,HY_Spill_Sts,HY_Spill_Cmd,HY_State_Idle,HY_State_Startup,HY_State_Running,HY_State_Shutdown,HY_State_Tripped,HY_Permissives_Ready,HY_Trip_Overspeed,HY_Trip_Overpressure,HY_Trip_LowHead,HY_Trip_Manual,HY_Alarm_GateMismatch,HY_Alarm_BreakerMismatch,HY_Alarm_LowLevel,HY_Power_Setpoint_MW
2025-06-15T10:15:25Z,25.05,99.72,0.00,983.66,109.82,66.06,0.00,0.03,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:25.5Z,24.96,100.43,0.21,978.27,107.06,64.33,0.00,0.01,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:26Z,25.06,99.87,0.00,982.91,104.59,62.71,0.04,0.01,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:26.5Z,25.08,100.10,0.03,979.46,101.89,61.18,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:27Z,25.00,100.16,0.05,981.55,99.32,59.56,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:27.5Z,25.02,99.75,0.12,981.68,96.75,58.10,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:28Z,24.91,99.83,0.00,985.75,94.32,56.73,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:28.5Z,25.07,99.90,0.24,985.95,92.20,55.25,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:29Z,25.08,99.87,0.00,985.91,89.93,53.82,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:29.5Z,24.93,100.48,0.00,979.52,87.54,52.45,0.04,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:30Z,24.93,99.53,0.00,979.49,85.57,51.19,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:30.5Z,25.02,100.38,0.00,976.56,83.38,49.87,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:31Z,25.08,99.81,0.00,983.73,81.08,48.64,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:31.5Z,24.99,99.51,0.00,983.03,79.23,47.39,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:32Z,25.09,99.75,0.00,977.00,77.22,46.37,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:32.5Z,25.09,99.63,0.15,983.38,75.32,45.11,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:33Z,24.97,100.29,0.21,981.61,73.44,44.07,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:33.5Z,24.97,99.58,0.28,977.00,71.38,42.82,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:34Z,25.00,100.20,0.00,977.87,69.68,41.74,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:34.5Z,25.02,100.34,0.00,983.30,67.80,40.75,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:35Z,24.98,99.60,0.16,979.47,66.15,39.71,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:35.5Z,25.07,100.50,0.00,977.69,64.63,38.82,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:36Z,24.98,99.83,0.00,979.29,63.13,37.75,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:36.5Z,24.91,99.73,0.00,981.32,61.26,36.82,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:37Z,25.04,100.14,0.00,977.00,59.88,35.98,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:37.5Z,24.94,99.91,0.03,981.43,58.57,35.11,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:38Z,25.08,99.65,0.00,978.45,56.84,34.08,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:38.5Z,24.98,99.56,0.00,980.09,55.35,33.29,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:39Z,24.97,99.82,0.01,978.48,54.31,32.44,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:39.5Z,25.09,99.65,0.06,985.67,52.95,31.75,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:40Z,24.94,100.17,0.00,980.11,51.65,30.95,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:40.5Z,25.03,100.07,0.00,978.57,50.18,30.11,0.07,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:41Z,25.00,99.89,0.00,982.47,48.80,29.35,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:41.5Z,24.97,99.87,0.21,979.70,47.66,28.62,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:42Z,24.95,99.89,0.00,979.70,46.43,27.96,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:42.5Z,25.04,99.51,0.00,984.50,45.20,27.29,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:43Z,25.05,99.77,0.09,980.38,44.13,26.47,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:43.5Z,25.02,100.42,0.00,979.11,43.22,25.94,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:44Z,24.97,99.62,0.21,982.94,42.16,25.18,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:44.5Z,24.91,100.27,0.02,981.94,41.00,24.59,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:45Z,24.93,100.06,0.26,977.91,40.00,24.01,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:45.5Z,25.03,99.77,0.00,976.00,38.95,23.33,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:46Z,25.04,100.06,0.00,983.20,38.17,22.76,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:46.5Z,25.06,100.21,0.00,982.94,37.20,22.25,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:47Z,25.00,100.15,0.11,984.88,35.93,21.69,0.04,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:47.5Z,25.10,99.59,0.00,978.86,35.02,21.17,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:48Z,25.07,99.74,0.00,984.77,34.19,20.52,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:48.5Z,25.06,99.56,0.00,983.05,33.36,20.01,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:49Z,25.02,99.56,0.24,982.54,32.59,19.58,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:49.5Z,24.98,99.72,0.11,982.28,31.90,18.99,0.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:50Z,24.98,100.21,0.28,980.40,31.05,18.52,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:50.5Z,24.92,100.36,0.19,982.12,30.19,18.20,0.02,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:51Z,25.09,99.54,0.03,976.09,29.50,17.76,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:51.5Z,24.96,100.18,0.08,980.30,28.63,17.33,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:52Z,25.02,99.90,0.17,977.25,28.12,16.91,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:52.5Z,24.94,100.06,0.25,978.16,27.28,16.33,0.01,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:53Z,25.00,99.73,0.03,981.85,26.76,15.94,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:53.5Z,25.00,99.93,0.00,982.44,25.79,15.64,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:54Z,24.90,100.04,0.00,982.23,25.43,15.21,0.10,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:54.5Z,24.93,100.45,0.14,983.54,24.84,14.90,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:55Z,24.94,100.43,0.02,978.00,23.99,14.46,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:55.5Z,24.92,99.51,0.14,976.13,23.47,14.11,0.03,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:56Z,25.03,100.44,0.29,982.63,22.75,13.78,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:56.5Z,24.97,100.32,0.00,984.12,22.16,13.31,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:57Z,25.04,100.47,0.05,983.52,21.70,13.02,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:57.5Z,25.01,100.44,0.13,985.26,21.23,12.65,0.06,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:58Z,25.04,100.29,0.16,982.87,20.53,12.48,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:58.5Z,24.93,100.30,0.11,983.88,20.20,12.02,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:59Z,25.09,100.01,0.04,983.22,19.55,11.89,0.08,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:15:59.5Z,24.93,100.16,0.21,977.59,19.11,11.45,0.09,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.00
