timestamp_utc,HY_Res_Level,HY_Head,HY_Flow,HY_Pressure,HY_Speed_Pct,HY_Freq_Hz,HY_Power_MW,HY_Gate_Pos,HY_Gate_Cmd,HY_Breaker_Sts,HY_Breaker_Cmd,HY_Spill_Sts,HY_Spill_Cmd,HY_State_Idle,HY_State_Startup,HY_State_Running,HY_State_Shutdown,HY_State_Tripped,HY_Permissives_Ready,HY_Trip_Overspeed,HY_Trip_Overpressure,HY_Trip_LowHead,HY_Trip_Manual,HY_Alarm_GateMismatch,HY_Alarm_BreakerMismatch,HY_Alarm_LowLevel,HY_Power_Setpoint_MW
2025-06-15T10:10:07Z,24.95,99.67,47.01,978.48,100.05,60.00,40.39,47.11,47.04,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:07.5Z,25.06,99.69,47.22,983.56,100.06,59.99,40.19,47.05,46.98,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:08Z,24.98,100.20,47.08,983.64,99.91,59.99,40.27,47.00,46.94,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:08.5Z,25.04,100.00,47.19,983.99,100.00,60.01,40.13,46.95,46.90,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:09Z,24.92,99.84,46.74,983.95,99.80,60.01,40.12,46.91,46.87,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:09.5Z,25.02,99.68,47.14,980.70,100.00,60.00,40.18,46.88,46.85,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:10Z,25.00,99.65,46.96,979.59,99.83,59.99,40.03,46.85,46.82,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:10.5Z,24.91,99.80,46.94,985.05,99.91,60.01,40.01,46.83,46.81,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:11Z,24.99,99.68,46.86,980.29,100.09,59.98,40.04,46.81,46.79,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:11.5Z,25.09,100.39,46.68,985.77,100.06,59.98,40.15,46.79,46.78,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:12Z,24.94,100.15,46.93,977.50,99.86,60.02,40.04,46.78,46.77,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:12.5Z,25.09,100.24,46.80,976.83,99.81,59.99,40.05,46.77,46.76,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:13Z,24.96,99.66,46.85,985.23,99.94,59.98,40.11,46.76,46.75,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:13.5Z,24.96,99.62,46.51,978.29,99.91,60.01,39.94,46.75,46.74,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:14Z,25.02,100.23,46.59,984.04,99.90,60.00,39.94,46.74,46.74,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:14.5Z,25.10,99.51,46.61,983.18,99.91,59.99,39.97,46.74,46.73,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:15Z,25.07,100.24,46.64,980.43,99.97,60.00,40.09,46.73,46.73,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:15.5Z,24.92,99.95,46.95,980.71,99.99,60.00,40.06,46.73,46.72,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:16Z,24.98,99.63,46.84,978.15,100.05,60.01,40.11,46.72,46.72,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:16.5Z,24.96,99.59,46.84,976.69,99.89,60.00,40.09,46.72,46.72,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:17Z,24.91,99.66,46.53,976.55,99.96,60.01,40.05,46.72,46.72,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:17.5Z,24.93,100.16,46.76,979.15,100.13,60.00,40.08,46.72,46.72,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:18Z,24.93,99.74,46.45,984.37,100.16,60.01,39.99,46.72,46.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:18.5Z,25.09,100.38,46.97,979.34,100.06,60.00,40.01,46.71,46.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:19Z,24.99,99.68,46.96,976.50,99.93,60.02,40.09,46.71,46.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:19.5Z,25.01,100.06,46.47,980.91,99.99,59.99,39.95,46.71,46.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:10:20Z,25.02,99.95,48.24,985.17,100.11,60.00,41.23,48.21,49.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:20.5Z,24.94,99.75,50.10,985.89,99.95,60.01,43.04,50.36,52.52,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:21Z,25.02,100.40,52.71,979.09,100.10,59.98,45.20,52.71,55.05,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:21.5Z,25.03,100.38,54.87,981.10,100.02,60.00,47.10,54.99,57.28,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:22Z,25.07,99.76,57.27,977.74,99.87,59.99,48.97,57.10,59.21,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:22.5Z,25.04,100.12,58.75,976.36,100.10,60.01,50.50,58.99,60.88,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:23Z,25.03,100.09,60.59,981.74,100.04,60.00,51.97,60.64,62.30,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:23.5Z,24.94,100.41,62.17,977.20,99.92,60.00,53.08,62.08,63.51,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:24Z,25.10,99.54,63.41,981.64,99.87,59.99,54.21,63.31,64.53,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:24.5Z,24.96,100.17,64.42,984.56,99.98,60.00,55.14,64.35,65.40,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:25Z,25.09,100.30,65.07,979.53,99.81,60.01,55.88,65.24,66.13,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:25.5Z,25.06,99.64,65.84,978.30,100.02,60.02,56.51,66.00,66.75,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:26Z,25.03,100.50,66.76,981.75,100.14,60.01,56.99,66.64,67.28,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:26.5Z,24.94,99.68,67.27,976.41,100.13,59.99,57.53,67.18,67.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:27Z,25.10,100.27,67.55,985.99,99.90,59.99,57.96,67.63,68.09,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:27.5Z,25.03,100.33,67.86,977.60,99.89,59.99,58.31,68.01,68.40,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:28Z,24.98,100.02,68.19,980.54,99.96,59.99,58.48,68.34,68.66,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:28.5Z,25.07,100.47,68.76,982.14,100.00,60.01,58.70,68.61,68.88,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:29Z,25.01,100.21,69.05,984.42,100.05,59.99,58.94,68.84,69.07,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:29.5Z,24.95,100.37,68.82,979.57,99.93,60.02,59.10,69.03,69.22,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:30Z,25.02,99.67,69.40,983.52,100.17,59.98,59.16,69.19,69.36,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:30.5Z,24.98,99.51,69.51,984.31,100.12,60.02,59.28,69.33,69.47,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:31Z,25.08,99.96,69.49,981.74,100.03,59.99,59.50,69.45,69.56,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:31.5Z,25.00,99.99,69.56,976.08,99.98,60.01,59.63,69.54,69.64,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:32Z,24.99,100.29,69.46,980.29,100.20,59.99,59.58,69.62,69.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:32.5Z,25.07,100.10,69.65,981.48,100.00,60.01,59.60,69.69,69.76,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:33Z,24.93,99.54,69.57,978.38,100.15,60.00,59.74,69.75,69.81,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:33.5Z,24.96,99.63,69.79,982.11,100.11,60.01,59.76,69.80,69.85,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:34Z,25.00,100.18,69.71,983.37,99.86,59.98,59.73,69.84,69.88,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:34.5Z,25.00,100.32,69.75,981.46,99.83,59.99,59.82,69.88,69.91,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:35Z,25.03,100.29,69.68,980.99,99.93,59.99,59.93,69.90,69.93,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:35.5Z,24.98,100.39,69.65,978.21,100.16,60.02,59.90,69.93,69.95,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:36Z,24.93,100.17,69.77,978.20,100.11,60.02,59.83,69.95,69.97,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:36.5Z,24.93,100.07,70.27,982.13,99.91,59.98,59.95,69.97,69.98,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:37Z,25.07,100.39,69.74,976.74,100.03,60.00,59.89,69.98,70.00,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:37.5Z,25.08,99.91,70.12,982.42,100.01,59.99,59.95,69.99,70.01,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:38Z,24.97,100.05,69.80,978.15,100.01,60.01,60.03,70.00,70.01,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:38.5Z,25.05,99.94,70.27,982.56,99.90,60.02,60.02,70.01,70.02,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:39Z,24.90,100.37,70.26,981.09,100.07,60.00,59.89,70.02,70.03,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:39.5Z,24.91,99.93,70.24,985.58,100.11,60.00,59.87,70.03,70.03,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,60.00
2025-06-15T10:10:40Z,24.90,100.04,69.56,976.96,99.86,60.00,59.27,69.28,68.54,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:40.5Z,24.92,99.92,68.21,977.73,99.93,60.01,58.36,68.21,67.14,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:41Z,25.05,99.90,67.13,983.11,99.91,60.00,57.40,67.04,65.87,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:41.5Z,24.92,99.87,65.89,982.83,100.07,60.00,56.48,65.90,64.76,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:42Z,25.08,99.94,65.13,978.33,100.03,59.99,55.44,64.85,63.80,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:42.5Z,24.90,100.10,63.71,980.06,99.95,60.01,54.80,63.91,62.97,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:43Z,24.96,100.28,63.09,976.18,99.93,60.01,54.08,63.08,62.26,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:43.5Z,25.08,99.54,62.59,984.35,99.84,59.98,53.42,62.37,61.65,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:44Z,25.09,99.97,61.53,978.17,99.94,59.99,52.81,61.75,61.14,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:44.5Z,24.93,99.60,61.26,983.38,100.08,60.01,52.48,61.23,60.71,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:45Z,25.07,99.91,60.64,976.30,99.80,59.98,52.00,60.79,60.34,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:45.5Z,24.97,99.99,60.33,977.71,100.19,60.00,51.81,60.41,60.03,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:46Z,25.00,99.86,59.95,978.33,99.81,59.99,51.49,60.09,59.77,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:46.5Z,24.94,100.16,59.82,983.78,100.16,60.00,51.26,59.82,59.55,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:47Z,24.95,99.89,59.44,977.69,99.96,59.99,50.98,59.60,59.37,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:47.5Z,25.05,99.97,59.65,980.64,99.87,60.01,50.94,59.40,59.21,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:48Z,25.09,99.76,59.13,981.64,100.08,59.98,50.64,59.24,59.08,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:48.5Z,25.08,99.67,59.35,984.04,100.05,59.99,50.60,59.11,58.97,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:49Z,24.96,99.74,59.06,983.31,99.82,60.01,50.53,58.99,58.88,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:49.5Z,24.97,99.64,58.79,979.16,99.95,60.01,50.34,58.90,58.80,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:50Z,25.07,100.12,58.69,976.31,99.93,60.01,50.33,58.82,58.73,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:50.5Z,24.95,100.21,58.57,978.60,100.16,60.00,50.30,58.75,58.68,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:51Z,24.96,99.75,58.50,976.11,100.05,60.02,50.21,58.69,58.63,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:51.5Z,24.92,100.05,58.64,976.21,100.11,60.01,50.32,58.64,58.59,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:52Z,25.05,99.90,58.85,982.34,99.94,59.99,50.12,58.60,58.56,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:52.5Z,24.97,100.33,58.39,980.47,99.91,60.01,50.08,58.57,58.53,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:53Z,24.94,100.10,58.83,978.71,100.17,60.02,50.21,58.54,58.51,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:53.5Z,24.94,99.54,58.43,983.49,100.11,59.99,50.04,58.51,58.49,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:54Z,24.93,100.23,58.53,981.52,99.86,60.00,50.16,58.49,58.47,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:54.5Z,24.95,99.72,58.69,983.52,99.96,60.00,50.13,58.47,58.46,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:55Z,25.04,100.37,58.57,976.92,100.12,60.01,50.12,58.46,58.45,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:55.5Z,25.08,100.32,58.36,982.10,99.81,60.00,49.97,58.45,58.44,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:56Z,25.04,100.15,58.15,976.81,99.91,60.01,50.13,58.44,58.43,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:56.5Z,25.00,100.32,58.39,985.13,99.90,60.01,50.06,58.43,58.42,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:57Z,24.90,100.14,58.71,982.49,100.20,59.99,49.96,58.42,58.41,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:57.5Z,25.01,99.85,58.35,978.45,100.09,60.00,50.10,58.42,58.41,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:58Z,24.91,99.66,58.23,984.78,100.11,60.02,50.05,58.41,58.41,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:58.5Z,24.97,99.81,58.30,979.52,99.90,59.99,49.96,58.41,58.40,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:59Z,25.08,100.40,58.30,982.66,99.98,59.98,50.00,58.40,58.40,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
2025-06-15T10:10:59.5Z,25.04,100.25,58.45,976.83,100.04,60.01,50.01,58.40,58.40,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.00
