timestamp_utc,HY_Res_Level,HY_Head,HY_Flow,HY_Pressure,HY_Speed_Pct,HY_Freq_Hz,HY_Power_MW,HY_Gate_Pos,HY_Gate_Cmd,HY_Breaker_Sts,HY_Breaker_Cmd,HY_Spill_Sts,HY_Spill_Cmd,HY_State_Idle,HY_State_Startup,HY_State_Running,HY_State_Shutdown,HY_State_Tripped,HY_Permissives_Ready,HY_Trip_Overspeed,HY_Trip_Overpressure,HY_Trip_LowHead,HY_Trip_Manual,HY_Alarm_GateMismatch,HY_Alarm_BreakerMismatch,HY_Alarm_LowLevel,HY_Power_Setpoint_MW
2025-06-15T10:05:40Z,25.03,99.81,44.68,978.28,99.94,60.00,38.05,44.50,44.68,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:40.5Z,24.91,99.90,44.65,984.61,100.03,60.01,38.21,44.67,44.83,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:41Z,25.00,99.72,44.82,984.39,99.91,60.01,38.36,44.82,44.97,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:41.5Z,25.03,100.28,45.25,985.61,99.86,60.00,38.60,44.96,45.10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:42Z,24.93,99.75,45.20,979.77,99.98,60.00,38.57,45.09,45.22,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:42.5Z,25.08,99.75,45.31,977.89,99.90,59.98,38.81,45.21,45.33,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:43Z,25.08,100.24,45.57,976.08,99.93,59.99,38.87,45.32,45.43,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:43.5Z,25.06,100.31,45.23,981.77,100.03,59.99,38.85,45.43,45.53,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:44Z,25.04,100.49,45.37,977.31,100.04,60.00,38.96,45.52,45.62,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:44.5Z,24.95,99.92,45.74,976.16,99.95,60.02,39.09,45.61,45.70,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:45Z,24.94,99.52,45.83,982.32,100.02,60.02,39.19,45.69,45.77,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:45.5Z,24.91,100.42,46.03,981.31,100.17,60.00,39.17,45.77,45.84,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:46Z,25.06,100.27,45.99,983.27,99.98,59.98,39.35,45.84,45.91,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:46.5Z,24.98,99.96,45.92,984.67,99.86,59.99,39.38,45.90,45.97,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:47Z,24.90,100.30,46.21,984.30,99.89,60.01,39.34,45.96,46.02,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:47.5Z,25.06,99.72,46.29,981.68,99.90,59.98,39.43,46.02,46.07,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:48Z,25.05,100.31,45.96,984.40,100.11,60.02,39.53,46.07,46.12,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:48.5Z,25.00,100.42,46.12,976.44,100.07,59.99,39.46,46.12,46.16,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:49Z,25.06,100.16,46.19,980.41,100.11,60.02,39.56,46.16,46.20,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:49.5Z,24.95,100.31,46.42,985.20,99.84,59.99,39.47,46.20,46.24,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:50Z,25.01,99.84,46.36,980.03,99.90,60.00,39.66,46.24,46.28,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:50.5Z,24.97,100.39,46.29,982.78,100.20,60.00,39.53,46.27,46.31,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:51Z,25.07,100.17,46.37,976.77,100.18,60.02,39.58,46.31,46.34,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:51.5Z,25.00,100.18,46.36,979.44,99.90,60.01,39.59,46.34,46.37,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:52Z,24.92,99.77,46.65,983.61,99.93,60.01,39.61,46.36,46.39,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:52.5Z,25.01,99.96,46.60,981.84,100.01,59.99,39.66,46.39,46.41,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:53Z,24.95,99.97,46.16,980.03,100.13,60.00,39.76,46.41,46.44,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:53.5Z,25.09,99.65,46.56,978.32,100.01,60.01,39.82,46.43,46.46,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:54Z,24.98,99.92,46.62,977.70,100.06,60.01,39.85,46.45,46.47,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:54.5Z,24.93,99.79,46.42,982.69,99.89,60.01,39.88,46.47,46.49,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:55Z,24.98,99.52,46.38,978.62,99.80,60.01,39.84,46.49,46.51,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:55.5Z,25.07,99.85,46.47,979.14,100.12,60.02,39.73,46.51,46.52,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:56Z,25.08,99.54,46.48,985.85,99.92,59.99,39.75,46.52,46.54,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:56.5Z,25.07,100.38,46.73,978.84,100.16,59.98,39.77,46.54,46.55,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:57Z,24.93,100.11,46.54,981.20,100.20,60.01,39.94,46.55,46.56,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:57.5Z,24.98,100.43,46.31,981.20,99.94,60.00,39.81,46.56,46.57,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:58Z,25.08,99.83,46.41,977.12,100.08,60.01,39.89,46.57,46.58,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:58.5Z,25.07,99.90,46.42,984.17,100.14,60.00,39.83,46.58,46.59,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:59Z,25.02,99.73,46.52,976.13,100.11,60.01,39.97,46.59,46.60,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
2025-06-15T10:05:59.5Z,24.94,99.76,46.37,984.77,100.14,60.01,39.99,46.60,46.61,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40.00
